date,askclose
2019-10-08 21:00:00,1.09571
2019-10-09 21:00:00,1.0972
2019-10-10 21:00:00,1.10056
2019-10-11 21:00:00,1.10413
2019-10-13 21:00:00,1.10351
2019-10-14 21:00:00,1.10268
2019-10-15 21:00:00,1.10335
2019-10-16 21:00:00,1.10721
2019-10-17 21:00:00,1.1125
2019-10-18 21:00:00,1.11724
2019-10-20 21:00:00,1.11636
2019-10-21 21:00:00,1.11497
2019-10-22 21:00:00,1.11254
2019-10-23 21:00:00,1.1131
2019-10-24 21:00:00,1.11048
2019-10-25 21:00:00,1.10818
2019-10-27 21:00:00,1.10822
2019-10-28 21:00:00,1.11
2019-10-29 21:00:00,1.11125
2019-10-30 21:00:00,1.11512
2019-10-31 21:00:00,1.1154
2019-11-01 21:00:00,1.11666
2019-11-03 22:00:00,1.11714
2019-11-04 22:00:00,1.11285
2019-11-05 22:00:00,1.10747
2019-11-06 22:00:00,1.10669
2019-11-07 22:00:00,1.10502
2019-11-08 22:00:00,1.10207
2019-11-10 22:00:00,1.10258
2019-11-11 22:00:00,1.10336
2019-11-12 22:00:00,1.10095
2019-11-13 22:00:00,1.10069
2019-11-14 22:00:00,1.10234
2019-11-15 22:00:00,1.10538
2019-11-17 22:00:00,1.10535
2019-11-18 22:00:00,1.10726
2019-11-19 22:00:00,1.10787
2019-11-20 22:00:00,1.10725
2019-11-21 22:00:00,1.10592
2019-11-22 22:00:00,1.10212
2019-11-24 22:00:00,1.10197
2019-11-25 22:00:00,1.10148
2019-11-26 22:00:00,1.10215
2019-11-27 22:00:00,1.09998
2019-11-28 22:00:00,1.10109
2019-11-29 22:00:00,1.10208
2019-12-01 22:00:00,1.10252
2019-12-02 22:00:00,1.10793
2019-12-03 22:00:00,1.10825
2019-12-04 22:00:00,1.1078
2019-12-05 22:00:00,1.11044
2019-12-06 22:00:00,1.10629
2019-12-08 22:00:00,1.10607
2019-12-09 22:00:00,1.10643
2019-12-10 22:00:00,1.10932
2019-12-11 22:00:00,1.113
2019-12-12 22:00:00,1.11321
2019-12-13 22:00:00,1.11223
2019-12-15 22:00:00,1.11316
2019-12-16 22:00:00,1.11445
2019-12-17 22:00:00,1.11515
2019-12-18 22:00:00,1.11137
2019-12-19 22:00:00,1.11228
2019-12-20 22:00:00,1.10808
2019-12-22 22:00:00,1.10843
2019-12-23 22:00:00,1.10895
2019-12-24 22:00:00,1.10896
2019-12-26 22:00:00,1.11006
2019-12-27 22:00:00,1.11784
2019-12-29 22:00:00,1.11816
2019-12-30 22:00:00,1.11991
2019-12-31 22:00:00,1.12231
2020-01-02 22:00:00,1.11726
2020-01-03 22:00:00,1.11612
2020-01-05 22:00:00,1.11716
2020-01-06 22:00:00,1.11977
2020-01-07 22:00:00,1.11548
